Purchasing Household Id,Total Follow Up Orders,Is Oad,Customer Retained,Product Id First Order,product price,Product Price Bucket,2022 Score,2022 score buckets,is gorgeous box,Total Gmv Three Month (PHH_GMV),Product Category,avg_category_price,relation to avg_category_price
4226775,0,true,false,23616.0,129.95,120.0,49.0,40.0,false,33.85,,,
4259531,1,false,true,21647.0,79.95,70.0,43.0,40.0,true,99.95,Stromboli,132.70000000000002,less
4312531,0,true,false,27299.0,89.95,80.0,38.0,30.0,true,171.9,,,
4342847,1,false,true,29883.0,249.95,240.0,50.0,50.0,false,649.9,"Savory Toppings, Condiments & Spreads",54.28556862745098,more
4272182,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,99.95,,,
4275891,0,true,false,31405.0,119.95,110.0,49.0,40.0,false,159.95,,,
4280739,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,109.95,,,
4227589,2,false,true,33049.0,135.99,130.0,49.0,40.0,false,335.44000000000005,,,
4303684,0,true,false,25857.0,79.95,70.0,52.0,50.0,true,102.95,,,
4381089,0,true,false,29883.0,249.95,240.0,50.0,50.0,false,249.95,"Savory Toppings, Condiments & Spreads",54.28556862745098,more
4264552,0,true,false,15190.0,72.95,70.0,43.0,40.0,false,106.95,King Cake,74.9,less
4272988,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,106.45,,,
4323948,0,true,false,25946.0,95.95,90.0,42.0,40.0,false,112.84,Soups,93.61987124463519,more
4235760,0,true,false,15190.0,72.95,70.0,43.0,40.0,false,,King Cake,74.9,less
4234920,1,false,true,20294.0,134.99,130.0,39.0,30.0,false,158.99,Sausages,90.78966346153847,more
4286902,2,false,true,20394.0,89.95,80.0,41.0,40.0,false,250.85000000000002,Cupcakes,80.04792387543253,more
4273672,0,true,false,23616.0,129.95,120.0,49.0,40.0,false,,,,
4245272,0,true,false,41367.0,79.95,70.0,33.0,30.0,true,99.95,,,
4332491,0,true,false,26688.0,125.95,120.0,45.0,40.0,false,145.95,,,
4247491,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,99.95,,,
4257090,4,false,true,25857.0,79.95,70.0,52.0,50.0,true,445.84999999999997,,,
4334409,0,true,false,27300.0,89.95,80.0,42.0,40.0,true,85.95,,,
4376168,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,76.99,,,
4273187,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,212.89,,,
4273187,0,true,false,24264.0,89.95,80.0,38.0,30.0,true,212.89,Ice Cream Pints,99.95493991989319,less
4291442,2,false,true,41253.0,99.95,90.0,35.0,30.0,true,340.12,,,
4371374,1,false,true,15674.0,125.95,120.0,56.0,50.0,false,125.95,,,
4215853,0,true,false,26688.0,125.95,120.0,45.0,40.0,false,129.95,,,
4285999,2,false,true,38176.0,89.95,80.0,40.0,40.0,false,184.02,Cupcakes,80.04792387543253,more
4233738,0,true,false,25946.0,95.95,90.0,42.0,40.0,false,,Soups,93.61987124463519,more
4362004,0,true,false,23475.0,79.95,70.0,42.0,40.0,false,119.9,Loaf Cakes,59.51410256410257,more
4224315,0,true,false,20624.0,85.95,80.0,39.0,30.0,true,84.95,,,
4262160,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,99.95,,,
4311718,0,true,false,17717.0,99.95,90.0,36.0,30.0,false,99.95,,,
4212768,0,true,false,31553.0,109.95,100.0,36.0,30.0,false,11.05,,,
4242563,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,72.99,,,
4328979,1,false,true,30135.0,89.95,80.0,52.0,50.0,false,189.9,,,
4304173,1,false,true,25052.0,115.0,110.0,32.0,30.0,true,217.95,,,
4244904,0,true,false,24026.0,79.95,70.0,35.0,30.0,false,71.35,Ice Cream Pints,99.95493991989319,less
4274923,0,true,false,39192.0,89.95,80.0,44.0,40.0,false,89.95,,,
4255678,0,true,false,25368.0,95.95,90.0,26.0,20.0,false,,,,
4223677,0,true,false,26790.0,70.0,70.0,29.0,20.0,false,,,,
4239407,0,true,false,34187.0,119.95,110.0,34.0,30.0,false,9.4,,,
4344516,7,false,true,27227.0,83.99,80.0,65.0,60.0,false,928.8900000000001,,,
4287745,0,true,false,23549.0,74.95,70.0,20.0,20.0,false,74.95,Cupcakes,80.04792387543253,less
4210015,0,true,false,15428.0,104.95,100.0,48.0,40.0,false,105.73,,,
4333460,0,true,false,24264.0,89.95,80.0,38.0,30.0,true,89.95,Ice Cream Pints,99.95493991989319,less
4351723,3,false,true,41002.0,109.95,100.0,52.0,50.0,true,155.9,,,
4338930,2,false,true,26688.0,125.95,120.0,45.0,40.0,false,30.8,,,
4284206,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,23.69,,,
4232961,0,true,false,25704.0,89.95,80.0,16.0,10.0,true,89.95,,,
4377429,2,false,true,41254.0,99.95,90.0,34.0,30.0,true,124.95,,,
4325169,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,109.95,,,
4326924,0,true,false,27912.0,129.0,120.0,44.0,40.0,false,135.95,,,
4370102,0,true,false,40996.0,159.95,150.0,30.0,30.0,false,179.95,,,
4365378,1,false,true,26370.0,109.95,100.0,50.0,50.0,true,219.9,Scones,64.82307692307693,more
4316745,3,false,true,23952.0,99.95,90.0,54.0,50.0,true,520.9399999999999,,,
4232152,1,false,true,23952.0,99.95,90.0,54.0,50.0,true,206.9,,,
4283899,6,false,true,41002.0,109.95,100.0,52.0,50.0,true,793.1299999999999,,,
4299120,0,true,false,22946.0,99.95,90.0,41.0,40.0,true,56.45,Burgers,104.95590163934426,less
4366874,0,true,false,15674.0,125.95,120.0,56.0,50.0,false,125.95,,,
4307523,0,true,false,27301.0,89.95,80.0,58.0,50.0,true,85.95,,,
4346280,0,true,false,21718.0,74.95,70.0,45.0,40.0,true,74.95,,,
4364351,0,true,false,15428.0,104.95,100.0,48.0,40.0,false,107.05,,,
4230768,0,true,false,25052.0,115.0,110.0,32.0,30.0,true,138.94,,,
4240176,0,true,false,26688.0,125.95,120.0,45.0,40.0,false,117.37,,,
4246133,3,false,true,18812.0,195.0,190.0,48.0,40.0,false,688.25,,,
4345654,0,true,false,25489.0,92.95,90.0,44.0,40.0,false,,Pastas,116.52962025316454,less
4312626,1,false,true,14857.0,129.95,120.0,40.0,40.0,false,9.9,,,
4353570,1,false,true,27227.0,83.99,80.0,65.0,60.0,false,223.94,,,
4294614,2,false,true,21671.0,79.95,70.0,40.0,40.0,false,150.0,,,
4331688,0,true,false,25052.0,115.0,110.0,32.0,30.0,true,133.0,,,
4326101,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,109.95,,,
4268208,1,false,true,41253.0,99.95,90.0,35.0,30.0,true,99.95,,,
4318982,4,false,true,15190.0,72.95,70.0,43.0,40.0,false,597.7,King Cake,74.9,less
4303115,0,true,false,34365.0,119.95,110.0,47.0,40.0,false,139.95,,,
4268793,1,false,true,32419.0,109.95,100.0,49.0,40.0,true,99.95,,,
4331475,0,true,false,30951.0,89.95,80.0,51.0,50.0,false,139.95,,,
4277159,1,false,true,15190.0,72.95,70.0,43.0,40.0,false,259.9,King Cake,74.9,less
4194234,0,true,false,14857.0,129.95,120.0,40.0,40.0,false,99.95,,,
4347211,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,76.99,,,
4194338,2,false,true,23616.0,129.95,120.0,49.0,40.0,false,40.989999999999995,,,
4362530,0,true,false,20625.0,84.95,80.0,35.0,30.0,true,84.95,Savory Pies,101.88867924528302,less
4298469,0,true,false,23556.0,199.95,190.0,31.0,30.0,false,269.95,,,
4201833,2,false,true,32179.0,99.95,90.0,41.0,40.0,false,205.9,,,
4304726,1,false,true,26790.0,70.0,70.0,29.0,20.0,false,,,,
4322330,0,true,false,15190.0,72.95,70.0,43.0,40.0,false,,King Cake,74.9,less
4349870,0,true,false,30056.0,109.95,100.0,34.0,30.0,false,,,,
4339201,0,true,false,23952.0,99.95,90.0,54.0,50.0,true,129.95,,,
4361043,0,true,false,18635.0,79.95,70.0,53.0,50.0,false,82.35,,,
4206915,0,true,false,30626.0,99.95,90.0,26.0,20.0,false,117.95,,,
4210992,0,true,false,30951.0,89.95,80.0,51.0,50.0,false,44.95,,,
4323054,1,false,true,23485.0,169.95,160.0,50.0,50.0,true,210.95,,,
4309485,0,true,false,23778.0,149.95,140.0,55.0,50.0,false,4.95,Bagels,101.87855477855479,more
4206917,0,true,false,22956.0,119.95,110.0,63.0,60.0,false,20.0,,,
4297750,0,true,false,31274.0,89.95,80.0,56.0,50.0,false,97.15,,,
4214429,0,true,false,31553.0,109.95,100.0,36.0,30.0,false,179.95,,,
4382581,0,true,false,21061.0,87.0,80.0,38.0,30.0,false,104.95,Sandwich Kits,122.9220720720721,less
4197600,0,true,false,23717.0,149.95,140.0,55.0,50.0,false,141.35,,,
4355696,0,true,false,26386.0,99.95,90.0,39.0,30.0,true,99.95,Fruit Pies,74.89887550200801,more
4283321,0,true,false,38732.0,79.95,70.0,32.0,30.0,true,79.95,Fish,100.59756906077347,less
4357395,0,true,false,39033.0,79.95,70.0,47.0,40.0,true,102.95,Pudding,81.2659574468085,less
4379966,0,true,false,25093.0,145.95,140.0,39.0,30.0,true,470.64000000000004,,,
4317598,0,true,false,26105.0,89.95,80.0,34.0,30.0,true,74.9,,,
4237755,0,true,false,22238.0,104.95,100.0,52.0,50.0,false,104.95,,,
4237996,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,160.94,,,
4193131,0,true,false,26688.0,125.95,120.0,45.0,40.0,false,129.95,,,
4339084,5,false,true,31772.0,129.99,120.0,52.0,50.0,false,709.86,Meal Kits,155.47069216757743,less
4344991,1,false,true,31773.0,149.99,140.0,50.0,50.0,false,309.94,Ice Cream Pints,99.95493991989319,more
4368844,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,296.94,,,
4368844,0,true,false,30160.0,149.95,140.0,20.0,20.0,true,296.94,Carrot Cake,82.72272727272725,more
4342276,0,true,false,23952.0,99.95,90.0,54.0,50.0,true,162.95,,,
4269404,0,true,false,12440.0,79.95,70.0,39.0,30.0,true,79.95,,,
4288647,1,false,true,32419.0,109.95,100.0,49.0,40.0,true,227.60000000000002,,,
4309197,0,true,false,37389.0,109.95,100.0,37.0,30.0,false,99.95,,,
4216191,4,false,true,15674.0,125.95,120.0,56.0,50.0,false,514.84,,,
4219175,0,true,false,41494.0,89.95,80.0,47.0,40.0,true,74.95000000000002,,,
4224363,0,true,false,31274.0,89.95,80.0,56.0,50.0,false,110.85,,,
4205217,1,false,true,24221.0,79.95,70.0,34.0,30.0,false,150.65,Chocolate Covered,60.485625000000006,more
4371423,1,false,true,33316.0,119.95,110.0,50.0,50.0,true,160.95,,,
4290949,1,false,true,38734.0,79.95,70.0,43.0,40.0,true,174.9,Fish,100.59756906077347,less
4246222,1,false,true,23479.0,115.95,110.0,43.0,40.0,false,114.95,,,
4219104,0,true,false,22956.0,119.95,110.0,63.0,60.0,false,119.95,,,
4212371,1,false,true,27352.0,89.95,80.0,42.0,40.0,false,464.95,,,
4214864,0,true,false,34180.0,99.95,90.0,46.0,40.0,false,99.95,,,
4254906,0,true,false,39094.0,75.95,70.0,38.0,30.0,true,75.87,,,
4193259,1,false,true,26790.0,70.0,70.0,29.0,20.0,false,200.0,,,
4230803,1,false,true,20294.0,134.99,130.0,39.0,30.0,false,274.94,Sausages,90.78966346153847,more
4337272,0,true,false,34180.0,99.95,90.0,46.0,40.0,false,103.07,,,
4380000,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,76.99,,,
4228904,0,true,false,19422.0,95.95,90.0,25.0,20.0,false,,,,
4290130,0,true,false,38561.0,89.95,80.0,39.0,30.0,false,85.95,,,
4324546,0,true,false,34253.0,119.95,110.0,57.0,50.0,false,,,,
4215128,0,true,false,12440.0,79.95,70.0,39.0,30.0,true,,,,
4312340,0,true,false,30951.0,89.95,80.0,51.0,50.0,false,240.61,,,
4315383,0,true,false,14857.0,129.95,120.0,40.0,40.0,false,99.95,,,
4336834,0,true,false,27300.0,89.95,80.0,42.0,40.0,true,85.95,,,
4361057,0,true,false,42143.0,99.95,90.0,47.0,40.0,true,99.95,,,
4337275,0,true,false,27301.0,89.95,80.0,58.0,50.0,true,85.95,,,
4198220,0,true,false,14857.0,129.95,120.0,40.0,40.0,false,,,,
4276097,1,false,true,32419.0,109.95,100.0,49.0,40.0,true,218.3,,,
4364141,2,false,true,41254.0,99.95,90.0,34.0,30.0,true,957.09,,,
4296826,0,true,false,27034.0,199.95,190.0,20.0,20.0,false,26.98,Ribs,152.9684353741497,more
4325036,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,109.95,,,
4265839,0,true,false,23475.0,79.95,70.0,42.0,40.0,false,69.95,Loaf Cakes,59.51410256410257,more
4347525,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,78.84,,,
4271211,0,true,false,30135.0,89.95,80.0,52.0,50.0,false,89.95,,,
4337864,0,true,false,17717.0,99.95,90.0,36.0,30.0,false,99.95,,,
4216306,0,true,false,15397.0,85.95,80.0,39.0,30.0,false,80.75,Loaf Cakes,59.51410256410257,more
4227161,2,false,true,23031.0,89.95,80.0,41.0,40.0,false,227.35000000000002,Chicago Deep Dish Pizza,112.3286956521739,less
4285122,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,72.99,,,
4346745,0,true,false,26688.0,125.95,120.0,45.0,40.0,false,125.95,,,
4254093,0,true,false,23616.0,129.95,120.0,49.0,40.0,false,229.89999999999998,,,
4335110,0,true,false,15128.0,114.95,110.0,49.0,40.0,false,144.95,,,
4300773,1,false,true,23952.0,99.95,90.0,54.0,50.0,true,9.9,,,
4195902,0,true,false,31476.0,89.95,80.0,42.0,40.0,true,89.95,,,
4293947,0,true,false,38363.0,75.95,70.0,43.0,40.0,true,,,,
4208877,1,false,true,26790.0,70.0,70.0,29.0,20.0,false,184.95,,,
4274895,1,false,true,32419.0,109.95,100.0,49.0,40.0,true,169.9,,,
4365455,0,true,false,25093.0,145.95,140.0,39.0,30.0,true,184.95,,,
4343854,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,81.14,,,
4336240,0,true,false,32852.0,269.95,260.0,49.0,40.0,false,299.95,Kosher,96.38633663366335,more
4372240,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,117.65,,,
4249310,0,true,false,41367.0,79.95,70.0,33.0,30.0,true,,,,
4363225,0,true,false,14862.0,89.95,80.0,44.0,40.0,true,90.9,Cookie Sampler,68.47264227642275,more
4233068,2,false,true,39092.0,75.95,70.0,50.0,50.0,true,282.85,Biscuits,85.39880952380952,less
4328783,0,true,false,31274.0,89.95,80.0,56.0,50.0,false,39.95,,,
4249869,0,true,false,34336.0,99.95,90.0,50.0,50.0,false,249.89999999999998,,,
4249869,0,true,false,22956.0,119.95,110.0,63.0,60.0,false,249.89999999999998,,,
4227697,0,true,false,39092.0,75.95,70.0,50.0,50.0,true,71.35,Biscuits,85.39880952380952,less
4269637,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,99.95,,,
4364306,1,false,true,30160.0,149.95,140.0,20.0,20.0,true,343.37,Carrot Cake,82.72272727272725,more
4255911,0,true,false,27369.0,82.95,80.0,36.0,30.0,false,109.49,,,
4220724,0,true,false,27300.0,89.95,80.0,42.0,40.0,true,85.95,,,
4232890,0,true,false,27368.0,72.95,70.0,33.0,30.0,false,72.95,Corned Beef Sandwich,130.575,less
4368840,0,true,false,41253.0,99.95,90.0,35.0,30.0,true,124.95,,,
4243752,0,true,false,26105.0,89.95,80.0,34.0,30.0,true,84.95,,,
4268625,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,99.95,,,
4325475,0,true,false,15397.0,85.95,80.0,39.0,30.0,false,85.95,Loaf Cakes,59.51410256410257,more
4206842,0,true,false,32612.0,139.95,130.0,36.0,30.0,true,129.95,,,
4337778,0,true,false,20878.0,84.95,80.0,33.0,30.0,true,86.15,,,
4217870,0,true,false,26688.0,125.95,120.0,45.0,40.0,false,131.05,,,
4307040,0,true,false,14048.0,99.95,90.0,49.0,40.0,true,99.95,Hot Dogs,86.90810126582281,more
4310418,0,true,false,25093.0,145.95,140.0,39.0,30.0,true,184.95,,,
4253632,0,true,false,27299.0,89.95,80.0,38.0,30.0,true,85.95,,,
4276820,0,true,false,24221.0,79.95,70.0,34.0,30.0,false,74.95,Chocolate Covered,60.485625000000006,more
4299201,0,true,false,32935.0,79.95,70.0,41.0,40.0,false,79.95,,,
4350302,0,true,false,30254.0,99.95,90.0,45.0,40.0,true,121.27,Meal Kits,155.47069216757743,less
4242834,0,true,false,14876.0,79.95,70.0,42.0,40.0,true,104.45,Sausages,90.78966346153847,less
4266020,0,true,false,34184.0,139.95,130.0,41.0,40.0,false,152.95,,,
4212414,0,true,false,24509.0,229.95,220.0,50.0,50.0,false,29.95,Ice Cream Pints,99.95493991989319,more
4234506,0,true,false,37634.0,89.95,80.0,30.0,30.0,false,114.95,,,
4213759,1,false,true,26386.0,99.95,90.0,39.0,30.0,true,199.9,Fruit Pies,74.89887550200801,more
4369891,0,true,false,27048.0,79.95,70.0,29.0,20.0,false,191.46,"Rubs, Spices & Seasonings",34.45414634146342,more
4242574,0,true,false,34187.0,119.95,110.0,34.0,30.0,false,130.45,,,
4317029,2,false,true,30762.0,79.95,70.0,45.0,40.0,false,209.85000000000002,,,
4210380,0,true,false,22956.0,119.95,110.0,63.0,60.0,false,119.95,,,
4224627,0,true,false,27299.0,89.95,80.0,38.0,30.0,true,85.95,,,
4288589,0,true,false,15190.0,72.95,70.0,43.0,40.0,false,106.95,King Cake,74.9,less
4315515,0,true,false,27300.0,89.95,80.0,42.0,40.0,true,120.95,,,
4327901,0,true,false,22944.0,79.95,70.0,31.0,30.0,true,79.95,Burgers,104.95590163934426,less
4272974,1,false,true,21061.0,87.0,80.0,38.0,30.0,false,91.95,Sandwich Kits,122.9220720720721,less
4226139,0,true,false,32923.0,99.95,90.0,36.0,30.0,false,84.95,,,
4262320,0,true,false,27369.0,82.95,80.0,36.0,30.0,false,102.95,,,
4205213,1,false,true,26688.0,125.95,120.0,45.0,40.0,false,219.9,,,
4371417,0,true,false,34180.0,99.95,90.0,46.0,40.0,false,99.95,,,
4285035,1,false,true,32419.0,109.95,100.0,49.0,40.0,true,109.95,,,
4268620,1,false,true,32419.0,109.95,100.0,49.0,40.0,true,209.9,,,
4196590,0,true,false,21671.0,79.95,70.0,40.0,40.0,false,135.85000000000002,,,
4198863,0,true,false,20703.0,159.99,150.0,37.0,30.0,false,28.94,Fruit Pies,74.89887550200801,more
4197930,0,true,false,14862.0,89.95,80.0,44.0,40.0,true,85.8,Cookie Sampler,68.47264227642275,more
4269571,0,true,false,20844.0,75.95,70.0,40.0,40.0,true,117.95,Sweet Breads,65.52601156069365,more
4311804,0,true,false,32852.0,269.95,260.0,49.0,40.0,false,309.31,Kosher,96.38633663366335,more
4268578,1,false,true,32419.0,109.95,100.0,49.0,40.0,true,194.9,,,
4347875,1,false,true,31773.0,149.99,140.0,50.0,50.0,false,289.98,Ice Cream Pints,99.95493991989319,more
4221106,0,true,false,22956.0,119.95,110.0,63.0,60.0,false,239.9,,,
4382580,1,false,true,26159.0,109.95,100.0,47.0,40.0,false,182.2,Knishes,106.25982142857143,more
4359459,0,true,false,41494.0,89.95,80.0,47.0,40.0,true,85.95,,,
4334812,0,true,false,30208.0,134.95,130.0,49.0,40.0,false,164.64,,,
4201828,0,true,false,17352.0,119.95,110.0,46.0,40.0,false,154.9,,,
4274088,2,false,true,23485.0,169.95,160.0,50.0,50.0,true,219.39,,,
4345648,4,false,true,31773.0,149.99,140.0,50.0,50.0,false,571.6400000000001,Ice Cream Pints,99.95493991989319,more
4248816,0,true,false,18164.0,70.0,70.0,33.0,30.0,true,120.18,,,
4261372,0,true,false,19527.0,99.95,90.0,37.0,30.0,false,89.95,Smoked Salmon,109.68619999999999,less
4234672,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,134.99,,,
4289309,0,true,false,15190.0,72.95,70.0,43.0,40.0,false,83.59,King Cake,74.9,less
4268302,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,106.95,,,
4345012,0,true,false,15190.0,72.95,70.0,43.0,40.0,false,82.95,King Cake,74.9,less
4245789,0,true,false,27805.0,85.95,80.0,37.0,30.0,false,79.95,,,
4219590,0,true,false,33049.0,135.99,130.0,49.0,40.0,false,50.32,,,
4194196,4,false,true,32621.0,89.95,80.0,51.0,50.0,true,439.09,,,
4268167,5,false,true,27048.0,79.95,70.0,29.0,20.0,false,440.7,"Rubs, Spices & Seasonings",34.45414634146342,more
4375086,0,true,false,41253.0,99.95,90.0,35.0,30.0,true,99.95,,,
4247747,0,true,false,26688.0,125.95,120.0,45.0,40.0,false,109.95,,,
4192778,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,72.99,,,
4283190,0,true,false,37389.0,109.95,100.0,37.0,30.0,false,99.95,,,
4333291,0,true,false,20730.0,84.95,80.0,37.0,30.0,false,84.95,,,
4234957,0,true,false,20394.0,89.95,80.0,41.0,40.0,false,114.95,Cupcakes,80.04792387543253,more
4224882,0,true,false,27369.0,82.95,80.0,36.0,30.0,false,295.53,,,
4224882,0,true,false,31077.0,169.95,160.0,49.0,40.0,false,295.53,,,
4380119,0,true,false,31274.0,89.95,80.0,56.0,50.0,false,89.95,,,
4308317,1,false,true,27299.0,89.95,80.0,38.0,30.0,true,210.9,,,
4329993,1,false,true,32923.0,99.95,90.0,36.0,30.0,false,179.9,,,
4322538,1,false,true,32923.0,99.95,90.0,36.0,30.0,false,97.15,,,
4239264,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,72.99,,,
4216152,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,72.99,,,
4265071,0,true,false,25704.0,89.95,80.0,16.0,10.0,true,95.57,,,
4361195,0,true,false,26688.0,125.95,120.0,45.0,40.0,false,136.03,,,
4243857,0,true,false,25052.0,115.0,110.0,32.0,30.0,true,133.0,,,
4361712,0,true,false,27299.0,89.95,80.0,38.0,30.0,true,85.95,,,
4289536,2,false,true,15674.0,125.95,120.0,56.0,50.0,false,312.45,,,
4211139,11,false,true,19044.0,124.95,120.0,13.0,10.0,false,1240.79,,,
4270789,2,false,true,34180.0,99.95,90.0,46.0,40.0,false,534.11,,,
4282320,1,false,true,27300.0,89.95,80.0,42.0,40.0,true,191.9,,,
4357145,1,false,true,25368.0,95.95,90.0,26.0,20.0,false,324.75,,,
4314163,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,109.95,,,
4359325,0,true,false,24026.0,79.95,70.0,35.0,30.0,false,74.5,Ice Cream Pints,99.95493991989319,less
4267435,0,true,false,24026.0,79.95,70.0,35.0,30.0,false,69.95,Ice Cream Pints,99.95493991989319,less
4353346,0,true,false,26688.0,125.95,120.0,45.0,40.0,false,125.95,,,
4303823,0,true,false,26688.0,125.95,120.0,45.0,40.0,false,125.95,,,
4330224,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,72.99,,,
4214105,0,true,false,19422.0,95.95,90.0,25.0,20.0,false,189.9,,,
4209892,1,false,true,39092.0,75.95,70.0,50.0,50.0,true,158.60000000000002,Biscuits,85.39880952380952,less
4089085,0,true,false,15380.0,174.95,170.0,19.0,10.0,false,178.3,,,
4338409,0,true,false,39449.0,89.95,80.0,29.0,20.0,true,118.95,"Savory Toppings, Condiments & Spreads",54.28556862745098,more
4207163,1,false,true,27369.0,82.95,80.0,36.0,30.0,false,145.9,,,
4194729,0,true,false,31274.0,89.95,80.0,56.0,50.0,false,,,,
4209499,0,true,false,26105.0,89.95,80.0,34.0,30.0,true,89.62,,,
4245257,0,true,false,26688.0,125.95,120.0,45.0,40.0,false,109.95,,,
4339166,0,true,false,26688.0,125.95,120.0,45.0,40.0,false,125.95,,,
4233547,0,true,false,27299.0,89.95,80.0,38.0,30.0,true,85.95,,,
4264096,0,true,false,41494.0,89.95,80.0,47.0,40.0,true,85.95,,,
4349680,0,true,false,34180.0,99.95,90.0,46.0,40.0,false,99.95,,,
4342409,1,false,true,18641.0,119.95,110.0,48.0,40.0,false,109.85,,,
4263708,0,true,false,25946.0,95.95,90.0,42.0,40.0,false,104.95,Soups,93.61987124463519,more
4278479,0,true,false,33316.0,119.95,110.0,50.0,50.0,true,172.95,,,
4203913,0,true,false,21718.0,74.95,70.0,45.0,40.0,true,74.95,,,
4380048,0,true,false,26688.0,125.95,120.0,45.0,40.0,false,125.95,,,
4212116,0,true,false,18382.0,115.0,110.0,37.0,30.0,false,254.95,,,
4244567,0,true,false,30208.0,134.95,130.0,49.0,40.0,false,269.9,,,
4337373,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,72.99,,,
4345718,0,true,false,31773.0,149.99,140.0,50.0,50.0,false,139.99,Ice Cream Pints,99.95493991989319,more
4245981,0,true,false,31274.0,89.95,80.0,56.0,50.0,false,114.21,,,
4193589,1,false,true,27880.0,149.95,140.0,33.0,30.0,false,224.85,,,
4241182,0,true,false,24026.0,79.95,70.0,35.0,30.0,false,69.95,Ice Cream Pints,99.95493991989319,less
4248000,0,true,false,27300.0,89.95,80.0,42.0,40.0,true,85.95,,,
4369321,0,true,false,20703.0,159.99,150.0,37.0,30.0,false,,Fruit Pies,74.89887550200801,more
4251428,0,true,false,27299.0,89.95,80.0,38.0,30.0,true,85.95,,,
4291761,4,false,true,26688.0,125.95,120.0,45.0,40.0,false,629.75,,,
4210348,0,true,false,37634.0,89.95,80.0,30.0,30.0,false,79.95,,,
4356387,0,true,false,39033.0,79.95,70.0,47.0,40.0,true,99.95,Pudding,81.2659574468085,less
4372836,2,false,true,33316.0,119.95,110.0,50.0,50.0,true,229.37,,,
4285235,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,118.75,,,
4332123,1,false,true,21718.0,74.95,70.0,45.0,40.0,true,139.24,,,
4379892,0,true,false,17717.0,99.95,90.0,36.0,30.0,false,99.95,,,
4306083,3,false,true,32419.0,109.95,100.0,49.0,40.0,true,439.8,,,
4303921,0,true,false,42143.0,99.95,90.0,47.0,40.0,true,474.9,,,
4300912,0,true,false,15190.0,72.95,70.0,43.0,40.0,false,81.95,King Cake,74.9,less
4336751,0,true,false,39694.0,99.95,90.0,48.0,40.0,false,100.95,,,
4356748,1,false,true,20730.0,84.95,80.0,37.0,30.0,false,39.85,,,
4260924,5,false,true,19422.0,95.95,90.0,25.0,20.0,false,1120.54,,,
4205104,0,true,false,30951.0,89.95,80.0,51.0,50.0,false,39.95,,,
4372663,0,true,false,25052.0,115.0,110.0,32.0,30.0,true,133.0,,,
4347936,0,true,false,30762.0,79.95,70.0,45.0,40.0,false,82.75,,,
4257880,2,false,true,23977.0,99.95,90.0,45.0,40.0,false,651.1500000000001,,,
4211637,0,true,false,31773.0,149.99,140.0,50.0,50.0,false,131.29,Ice Cream Pints,99.95493991989319,more
4210173,0,true,false,17717.0,99.95,90.0,36.0,30.0,false,213.01,,,
4337688,0,true,false,22238.0,104.95,100.0,52.0,50.0,false,108.02,,,
4328810,2,false,true,19706.0,85.95,80.0,32.0,30.0,false,179.94,,,
4299464,0,true,false,32419.0,109.95,100.0,49.0,40.0,true,109.95,,,
4361673,0,true,false,32935.0,79.95,70.0,41.0,40.0,false,82.35,,,
4218862,0,true,false,38162.0,129.95,120.0,42.0,40.0,false,29.29,International Pastries,69.92777777777779,more
4232860,0,true,false,41253.0,99.95,90.0,35.0,30.0,true,99.95,,,
4367404,0,true,false,27227.0,83.99,80.0,65.0,60.0,false,77.76,,,
4256657,0,true,false,39092.0,75.95,70.0,50.0,50.0,true,,Biscuits,85.39880952380952,less
4216429,0,true,false,15128.0,114.95,110.0,49.0,40.0,false,276.9,,,
4374382,0,true,false,25946.0,95.95,90.0,42.0,40.0,false,108.07,Soups,93.61987124463519,more
